Timestamp UTC,Customer ID,Power GCP,Power PV,Power EVSE,Power Household,Connection,SoC,Target SoC
2021-08-15 12:30:00+00:00,6,-5233.009822222226,-5485.624088888887,0.10548412396333334,252.5087825426977,1.0,,0.3
2021-08-15 12:45:00+00:00,6,-5077.447622222222,-5305.079366666668,0.06562299768333331,227.56612144676242,1.0,,0.3
2021-08-15 13:00:00+00:00,6,-4764.639833333326,-4963.824955555551,-0.012968078065555565,199.19809030029046,1.0,,0.3
2021-08-15 13:15:00+00:00,6,-4709.063311111112,-4888.55812222222,0.019297527957777755,179.47551358315022,1.0,,0.3
2021-08-15 13:30:00+00:00,6,-3888.5235666666663,-4095.3778333333344,0.08738639170888882,206.7668802749592,1.0,,0.3
2021-08-15 13:45:00+00:00,6,-3392.1846000000005,-3539.3121888888872,0.04075775702222221,147.08683113186453,1.0,,0.3
2021-08-15 14:00:00+00:00,6,-1559.0238033333337,-1825.5033666666684,0.16412646752244445,266.3154368658122,1.0,,0.3
2021-08-15 14:15:00+00:00,6,-1864.1076592222225,-2346.7628333333314,0.21768059100333323,482.43749352010553,1.0,,0.3
2021-08-15 14:30:00+00:00,6,-1500.9839501111137,-1808.989355555555,0.15143698055000038,307.8539684638913,1.0,,0.3
2021-08-15 14:45:00+00:00,6,-842.1804811111101,-1084.9617022222221,0.1551922250144441,242.62602888609757,1.0,,0.3
2021-08-15 15:00:00+00:00,6,-290.8503613333331,-509.37232111111126,0.22813304673322232,218.2938267310449,1.0,,0.3
2021-08-15 15:15:00+00:00,6,49.11958180455556,-150.7343322222225,0.13150226516888885,199.72241176160918,1.0,,0.3
2021-08-15 15:30:00+00:00,6,142.50058188888892,-70.04342055555549,0.08438361756999997,212.4596188268744,1.0,,0.3
2021-08-15 15:45:00+00:00,6,135.27296566666672,-42.23832065555555,0.06572267936311113,177.44556364285916,1.0,,0.3
2021-08-15 16:00:00+00:00,6,110.90246344444445,-14.092803503666655,0.14166133692000007,124.85360561119111,1.0,,0.3
2021-08-15 16:15:00+00:00,6,130.6835303333332,-80.90739488888885,0.14613422785222208,211.4447909943698,1.0,,0.3
2021-08-15 16:30:00+00:00,6,-42.78300612222226,-218.81115777777742,0.07158160269999997,175.95657005285517,1.0,,0.3
2021-08-15 16:45:00+00:00,6,-18.705406111111095,-261.7668922222222,0.06681902795544446,242.9946670831557,1.0,,0.3
2021-08-15 17:00:00+00:00,6,-182.54032299999983,-395.7284044444447,0.0451084220411111,213.14297302240377,1.0,,0.3
2021-08-15 17:15:00+00:00,6,-91.84528841888914,-290.15882555555515,0.030868529395555535,198.28266860727047,1.0,,0.3
2021-08-15 17:30:00+00:00,6,99.95943466666667,-144.34408888888905,0.030403028752222228,244.2731205268035,1.0,,0.3
2021-08-15 17:45:00+00:00,6,88.03019666666685,-104.95867377777795,0.0026236582222222203,192.98624678622255,1.0,,0.3
2021-08-15 18:00:00+00:00,6,134.58857999999992,-29.633795294444447,-0.006567052464444439,164.2289423469088,1.0,,0.3
2021-08-15 18:15:00+00:00,6,153.81747555555543,9.084899811111113,-0.04250643978111114,144.77508218422543,1.0,,0.3
2021-08-15 18:30:00+00:00,6,190.2006855555558,1.9444215772222224,-0.1303396472333333,188.38660362556692,1.0,,0.3
2021-08-15 18:45:00+00:00,6,132.09117444444445,-0.8885185977777775,-0.15261941324288888,133.13231245546513,1.0,,0.3
2021-08-15 19:00:00+00:00,6,245.34433666666663,-0.9579661811111113,-0.13758202125222213,246.43988486902998,1.0,,0.3
2021-08-15 19:15:00+00:00,6,214.08374111111095,-0.9871539544444445,-0.13528471773311126,215.2061797832885,1.0,,0.3
2021-08-15 19:30:00+00:00,6,206.40103333333337,-1.0172028133333342,-0.1213917990344444,207.53962794570117,1.0,,0.3
2021-08-15 19:45:00+00:00,6,332.95752666666664,-0.9815106533333336,0.08298975467444443,333.8560475653255,1.0,,0.3
2021-08-15 20:00:00+00:00,6,312.351873333333,-1.002537738888888,0.11416065412999997,313.2402504180919,1.0,,0.3
2021-08-15 20:15:00+00:00,6,447.7643499999998,-1.0514720000000002,0.18898170945622228,448.62684029054356,1.0,,0.3
2021-08-15 20:30:00+00:00,6,320.302403333333,-1.0943500811111124,0.10401607106222217,321.2927373433819,1.0,,0.3
2021-08-15 20:45:00+00:00,6,371.8892377777776,-1.1208381955555555,0.10809429247111116,372.9019816808621,1.0,,0.3
2021-08-15 21:00:00+00:00,6,246.13214888888893,-1.1226037777777769,0.0690973373144444,247.18565532935227,1.0,,0.3
2021-08-15 21:15:00+00:00,6,322.75213444444444,-1.1633447966666652,0.05319577610111106,323.86228346500997,1.0,,0.3
2021-08-15 21:30:00+00:00,6,362.50794555555564,-1.2113202888888888,0.0463791683434444,363.6728866761011,1.0,,0.3
2021-08-15 21:45:00+00:00,6,273.0481100000002,-1.2228727944444444,0.014434849007777766,274.25654794543686,1.0,,0.3
2021-08-15 22:00:00+00:00,6,256.01706444444477,-1.2456706111111102,0.03862498082922224,257.22411007472664,1.0,,0.3
2021-08-15 22:15:00+00:00,6,126.50706111111117,-1.230774566666667,0.02077539500333333,127.71706028277451,1.0,,0.3
2021-08-15 22:30:00+00:00,6,194.62623777777782,-1.2958006444444423,0.004266614451111107,195.91777180777117,1.0,,0.3
2021-08-15 22:45:00+00:00,6,250.4948055555557,-1.289420888888889,0.028537778052555553,251.75568866639202,1.0,,0.3
2021-08-15 23:00:00+00:00,6,243.1799899999999,-1.2818536111111103,0.031118724455555614,244.43072488665544,1.0,,0.3
2021-08-15 23:15:00+00:00,6,204.2935900000002,-1.3206185222222224,0.028774398297777778,205.58543412392464,1.0,,0.3
2021-08-15 23:30:00+00:00,6,314.07791333333364,-1.3484614666666654,0.020105370520900008,315.4062694294794,1.0,,0.3
2021-08-15 23:45:00+00:00,6,354.70577111111083,-1.3921553444444446,0.02475579843000002,356.0731706571253,1.0,,0.3
2021-08-16 00:00:00+00:00,6,345.4517511111109,-1.3193042777777781,0.009167635451111121,346.76188775343763,1.0,,0.3
2021-08-16 00:15:00+00:00,6,426.4098333333338,-1.349139488888888,0.02551779984999999,427.7334550223727,1.0,,0.3
2021-08-16 00:30:00+00:00,6,261.87575444444485,-1.3235575777777793,0.011449491733222223,263.1878625304894,1.0,,0.3
2021-08-16 00:45:00+00:00,6,171.31621333333325,-1.347654855555554,0.015719234618888873,172.6481489542699,1.0,,0.3
2021-08-16 01:00:00+00:00,6,164.9752277777777,-1.371012766666668,0.02742201285555553,166.3188185315888,1.0,,0.3
2021-08-16 01:15:00+00:00,6,160.05374666666677,-1.3488547777777777,0.01753259858555556,161.385068845859,1.0,,0.3
2021-08-16 01:30:00+00:00,6,197.17833888888882,-1.337758411111111,0.02437254029111111,198.4917247597088,1.0,,0.3
2021-08-16 01:45:00+00:00,6,238.2133666666665,-1.3290960444444468,0.048065057102333296,239.49439765400862,1.0,,0.3
2021-08-16 02:00:00+00:00,6,200.18061111111066,-1.3412916444444443,0.062437910255555625,201.45946484529955,1.0,,0.3
2021-08-16 02:15:00+00:00,6,185.27824999999996,-1.3613943000000013,0.045903841260000015,186.59374045873994,1.0,,0.3
2021-08-16 02:30:00+00:00,6,288.1668722222221,-1.3765767333333334,0.08537205072611112,289.4580769048293,1.0,,0.3
2021-08-16 02:45:00+00:00,6,257.1455733333331,-1.352534411111112,0.06807328513111113,258.4300344593131,1.0,,0.3
2021-08-16 03:00:00+00:00,6,212.39165,-1.4517859966666675,-0.002654294541777821,213.84609029120844,1.0,,0.3
2021-08-16 03:15:00+00:00,6,152.42654888888865,-1.5091768333333326,-0.05160308012222221,153.9873288023442,1.0,,0.3
2021-08-16 03:30:00+00:00,6,132.75832333333332,-1.4971948222222227,-0.0401842718244445,134.29570242737998,1.0,,0.3
2021-08-16 03:45:00+00:00,6,185.60616888888896,-1.2610717222222234,-0.08513607749888885,186.9523766886101,1.0,,0.3
2021-08-16 04:00:00+00:00,6,283.3920988888887,3.998960188888889,0.02262981397111111,279.37050888602874,1.0,,0.3
2021-08-16 04:15:00+00:00,6,666.8757555555558,-12.679692752177768,0.21342278146600002,679.3420255262675,1.0,,0.3
2021-08-16 04:30:00+00:00,6,164.68856844444454,-57.545839336666674,0.10575382750666669,222.12865395360453,1.0,,0.3
2021-08-16 04:45:00+00:00,6,155.28762666666677,-145.11384122222225,0.1539889916177777,300.2474788972712,1.0,,0.3
2021-08-16 05:00:00+00:00,6,-96.02635868866666,-301.9414344444444,0.15679302691111124,205.7582827288666,1.0,,0.3
2021-08-16 05:15:00+00:00,6,-593.8406455555552,-782.6368966666669,0.1653254025444446,188.63092570856725,1.0,,0.3
2021-08-16 05:30:00+00:00,6,-615.6540911111117,-732.2811333333334,0.17287742327333333,116.45416479894836,1.0,,0.3
2021-08-16 05:45:00+00:00,6,-881.376002222222,-1058.087062222221,0.08677903523666672,176.62428096476228,1.0,,0.3
2021-08-16 06:00:00+00:00,6,-878.9985422222225,-1034.8687333333323,0.25203808858777765,155.6181530225221,1.0,,0.3
2021-08-16 06:15:00+00:00,6,-1743.1035233333334,-1870.689004444444,0.25232876307271307,127.33315234803783,1.0,,0.3
2021-08-16 06:30:00+00:00,6,-2653.9022888888894,-2874.5819222222212,0.16639747668555555,220.51323585664628,1.0,,0.3
2021-08-16 06:45:00+00:00,6,-2159.216800000004,-2319.5601555555522,0.14363002188333346,160.19972553366512,1.0,,0.3
2021-08-16 07:00:00+00:00,6,-1131.2549735555538,-1415.070810000002,0.07770355178344447,283.7381328926648,1.0,,0.3
2021-08-16 07:15:00+00:00,6,-2227.6125566666674,-2495.971599999999,0.09034378829666664,268.2686995450349,1.0,,0.3
2021-08-16 07:30:00+00:00,6,-338.4474824990003,-622.1928144444443,0.07537008491661107,283.6699618605274,1.0,,0.3
2021-08-16 07:45:00+00:00,6,-364.95627307888867,-531.3546844444447,0.09079919105333326,166.30761217450274,1.0,,0.3
2021-08-16 08:00:00+00:00,6,-339.31962111111125,-578.9818766666667,0.1069161270005554,239.55533942855493,1.0,,0.3
2021-08-16 08:15:00+00:00,6,-1510.638055555556,-1782.5014555555556,-0.020362279701111104,271.8837622797006,1.0,,0.3
2021-08-16 08:30:00+00:00,6,-419.8023093333333,-1413.49832,0.22792181246777782,993.4680888541988,1.0,,0.3
2021-08-16 08:45:00+00:00,6,-1491.303166666665,-1870.378966666665,0.0026040852255555568,379.07319591477454,1.0,,0.3
2021-08-16 09:00:00+00:00,6,-3108.3402299999984,-3512.2896111111104,-0.04030472652111108,403.9896858376331,1.0,,0.3
2021-08-16 09:15:00+00:00,6,-2362.009811111113,-2795.2539000000024,-0.024418079746666675,433.26850696863625,1.0,,0.3
2021-08-16 09:30:00+00:00,6,-4084.4972666666586,-4595.78558888889,0.040689743868888906,511.2476324783624,1.0,,0.3
2021-08-16 09:45:00+00:00,6,-2380.377811111114,-2839.346877777778,0.06246806365222213,458.9065986030116,1.0,,0.3
2021-08-16 10:00:00+00:00,6,-1782.92981777778,-2300.108044444448,0.1153521952488889,517.0628744714189,1.0,,0.3
2021-08-16 10:15:00+00:00,6,-5742.714977777788,-6169.268455555549,0.11151250278777775,426.44196527497337,1.0,,0.3
2021-08-16 10:30:00+00:00,6,-2623.837725555556,-2981.511955555556,0.12925973818333353,357.54497026181673,1.0,,0.3
2021-08-16 10:45:00+00:00,6,-2710.370222222224,-3024.5606222222195,0.09646308655233327,314.0939369134431,1.0,,0.3
2021-08-16 11:00:00+00:00,6,-4176.513077777776,-4527.357222222225,-0.03266740194399999,350.87681184639285,1.0,,0.3
2021-08-16 11:15:00+00:00,6,-5143.490266666663,-5444.382011111104,-0.0346897061711111,300.9264341506116,1.0,,0.3
2021-08-16 11:30:00+00:00,6,-6081.447088888897,-6516.865355555554,0.036050204210000006,435.38221646244654,1.0,,0.3
2021-08-16 11:45:00+00:00,6,-2783.334341111113,-3341.9196111111123,0.2542821788677779,558.3309878211313,1.0,,0.3
2021-08-16 12:00:00+00:00,6,-1413.8131063333344,-2163.859522222221,0.12424017497944458,749.9221757139072,1.0,,0.3
2021-08-16 12:15:00+00:00,6,-1632.3905666666667,-1914.9889444444439,0.04672163335777782,282.5516561444194,1.0,,0.3
2021-08-16 12:30:00+00:00,6,-2739.4783755555572,-3026.57778888889,-0.025780278620000013,287.1251936119529,1.0,,0.3
2021-08-16 12:45:00+00:00,6,-3938.6551222222215,-4191.045044444444,-0.1003502450922221,252.4902724673148,1.0,,0.3
2021-08-16 13:00:00+00:00,6,-975.5451944444434,-2125.749477777777,0.24470276843999986,1149.9595805648935,1.0,,0.3
2021-08-16 13:15:00+00:00,6,-1260.4839261464763,-2490.811711111109,0.3597975955533336,1229.9679873690795,1.0,,0.3
2021-08-16 13:30:00+00:00,6,-1375.4677114666674,-2526.3546444444405,0.255103568743711,1150.6318294090295,1.0,,0.3
2021-08-16 13:45:00+00:00,6,-1335.0320488888901,-1884.6745555555551,0.1128428894722224,549.5296637771928,1.0,,0.3
2021-08-16 14:00:00+00:00,6,-2147.295355555557,-2403.9260888888907,0.07839204395844446,256.5523412893754,1.0,,0.3
2021-08-16 14:15:00+00:00,6,-1719.6888000000004,-1946.228688888889,-0.004794356037777818,226.54468324492655,1.0,,0.3
2021-08-16 14:30:00+00:00,6,-1161.1063599999998,-1947.9342555555543,0.025909407878888853,786.8019861476756,1.0,,0.3
2021-08-16 14:45:00+00:00,6,-556.3185744444446,-1696.4429222222195,0.1412730354005556,1139.9830747423744,1.0,,0.3
2021-08-16 15:00:00+00:00,6,-1399.3710744444454,-1644.2305555555563,0.009389126244333358,244.85009198486654,1.0,,0.3
2021-08-16 15:15:00+00:00,6,-894.0033566666668,-1162.7095111111125,0.01795720996488888,268.6881972344808,1.0,,0.3
2021-08-16 15:30:00+00:00,6,-754.4379899999994,-935.1305222222229,0.1620895827522225,180.53044263947123,1.0,,0.3
2021-08-16 15:45:00+00:00,6,-526.7864147777777,-704.1659988888897,0.15274086516222227,177.22684324594974,1.0,,0.3
2021-08-16 16:00:00+00:00,6,-323.026195555556,-542.3322633333327,0.11057728007888883,219.19549049769776,1.0,,0.3
2021-08-16 16:15:00+00:00,6,-272.7113572222225,-452.23026111111113,0.08794387061777785,179.43096001827087,1.0,,0.3
2021-08-16 16:30:00+00:00,6,-223.23329777777798,-352.6193855555556,0.1759356374939998,129.2101521402836,1.0,,0.3
2021-08-16 16:45:00+00:00,6,-106.08499749745553,-385.1313955555556,0.22249918016088885,278.8238988779392,1.0,,0.3
2021-08-16 17:00:00+00:00,6,-159.55514011111111,-356.56771777777766,0.08484710807999997,196.92773055858655,1.0,,0.3
2021-08-16 17:15:00+00:00,6,74.26230701855557,-221.18599000000032,0.15235640954777777,295.2959406090081,1.0,,0.3
2021-08-16 17:30:00+00:00,6,205.5718533333335,-119.52351566666667,-0.025095221451000016,325.1204642214512,1.0,,0.3
2021-08-16 17:45:00+00:00,6,140.35862844444438,-145.78528111111083,0.02528612670666669,286.11862342884854,1.0,,0.3
2021-08-16 18:00:00+00:00,6,116.81096288888881,-62.142212715999904,-0.048577575738888885,179.0017531806276,1.0,,0.3
2021-08-16 18:15:00+00:00,6,243.1033944444444,6.67551473333334,-0.13837521481222217,236.5662549259233,1.0,,0.3
2021-08-16 18:30:00+00:00,6,165.71974222222204,0.3674383042222221,-0.1543268018622224,165.50663071986204,1.0,,0.3
2021-08-16 18:45:00+00:00,6,212.78239222222211,-0.8580604266666663,-0.10615156007444429,213.74660420896322,1.0,,0.3
2021-08-16 19:00:00+00:00,6,254.09854222222253,-0.9334338444444445,-0.17580344428888905,255.20777951095587,1.0,,0.3
2021-08-16 19:15:00+00:00,6,283.2379533333334,-1.0105900455555548,-0.20867593610111107,284.45721931499,1.0,,0.3
2021-08-16 19:30:00+00:00,6,334.84849333333347,-1.039046117777779,-0.23118022345666647,336.1187196745679,1.0,,0.3
2021-08-16 19:45:00+00:00,6,312.3333833333337,-1.040654396666666,-0.11153122066222232,313.4855689506626,1.0,,0.3
2021-08-16 20:00:00+00:00,6,1128.3992455555556,-0.9365085144444439,0.2123152032688888,1129.1234388667312,1.0,,0.3
2021-08-16 20:15:00+00:00,6,395.42911333333353,-1.0054296799999993,-0.06518744128888877,396.49973045462247,1.0,,0.3
2021-08-16 20:30:00+00:00,6,361.54484666666684,-1.0300107300000014,-0.019813806128888875,362.5946712027957,1.0,,0.3
2021-08-16 20:45:00+00:00,6,442.5024044444444,-1.0750214700000011,-0.03428987143,443.6117157858744,1.0,,0.3
2021-08-16 21:00:00+00:00,6,635.7687222222227,-1.1174211299999977,-0.06988243617777766,636.9560257884004,1.0,,0.3
2021-08-16 21:15:00+00:00,6,565.0566288888888,-1.1299358444444438,-0.14692984604422235,566.3334945793774,1.0,,0.3
2021-08-16 21:30:00+00:00,6,594.593215555555,-1.1587058411111102,-0.10049212760000004,595.8524135242661,1.0,,0.3
2021-08-16 21:45:00+00:00,6,580.8623166666669,-1.1765588888888887,-0.09397218213444418,582.1328477376901,1.0,,0.3
2021-08-16 22:00:00+00:00,6,606.9927677777766,-1.216927733333334,-0.08131214356555562,608.2910076546756,1.0,,0.3
2021-08-16 22:15:00+00:00,6,591.5001177777785,-1.2358529444444464,-0.1029978696622222,592.8389685918852,1.0,,0.3
2021-08-16 22:30:00+00:00,6,695.8890055555552,-1.2358342888888878,-0.02475442561177776,697.1495942700559,1.0,,0.3
2021-08-16 22:45:00+00:00,6,432.65787222222184,-1.2354638333333339,-0.037560495995555526,433.9308965515507,1.0,,0.3
2021-08-16 23:00:00+00:00,6,339.9609022222224,-1.2633538222222225,-0.13447477913999994,341.3587308235846,1.0,,0.3
2021-08-16 23:15:00+00:00,6,369.7178877777777,-1.2870725000000003,-0.13541711645233345,371.1403773942301,1.0,,0.3
2021-08-16 23:30:00+00:00,6,315.05824111111133,-1.2997736222222223,-0.11534252732888883,316.47335726066245,1.0,,0.3
2021-08-16 23:45:00+00:00,6,334.38766666666703,-1.308843277777778,-0.1607369371333333,335.85724688157813,1.0,,0.3
2021-08-17 00:00:00+00:00,6,343.33992000000023,-1.3325354333333328,-0.07184125851111119,344.7442966918446,1.0,,0.3
2021-08-17 00:15:00+00:00,6,323.35166333333325,-1.3153411222222222,-0.04217075725165562,324.7091752128071,1.0,,0.3
2021-08-17 00:30:00+00:00,6,191.80046555555566,-1.342545744444441,-0.05196232622000001,193.1949736262201,1.0,,0.3
2021-08-17 00:45:00+00:00,6,310.70231333333317,-1.3429979444444462,-0.09883875616888883,312.1441500339465,1.0,,0.3
2021-08-17 01:00:00+00:00,6,220.24457222222242,-1.3784792,-0.12151142176333332,221.74456284398573,1.0,,0.3
2021-08-17 01:15:00+00:00,6,220.72071777777802,-1.3734689000000002,-0.12214775396222217,222.21633443174025,1.0,,0.3
2021-08-17 01:30:00+00:00,6,129.71120666666675,-1.3693653444444445,-0.11813965479666678,131.19871166590787,1.0,,0.3
2021-08-17 01:45:00+00:00,6,192.02009333333336,-1.351529233333334,-0.006823741406666669,193.37844630807336,1.0,,0.3
2021-08-17 02:00:00+00:00,6,125.98129000000004,-1.372657566666668,-0.014218971395555549,127.36816653806227,1.0,,0.3
2021-08-17 02:15:00+00:00,6,119.900218888889,-1.3806155555555555,0.03514959921111114,121.24568484523344,1.0,,0.3
2021-08-17 02:30:00+00:00,6,198.25628333333324,-1.3604030888888883,-0.0033402231984444347,199.62002664542058,1.0,,0.3
2021-08-17 02:45:00+00:00,6,136.6067988888887,-1.3221498666666687,0.08221861490388886,137.8467301406515,1.0,,0.3
2021-08-17 03:00:00+00:00,6,208.12793222222223,-1.35938171111111,-0.1277452507211111,209.61505918405445,1.0,,0.3
2021-08-17 03:15:00+00:00,6,237.732801111111,-1.4342732555555564,-0.15910888710111082,239.32618325376765,1.0,,0.3
2021-08-17 03:30:00+00:00,6,303.5819977777778,-1.4489681111111126,-0.1666525652111112,305.19761845410005,1.0,,0.3
2021-08-17 03:45:00+00:00,6,243.55035000000024,-1.4282559444444447,-0.1994654561766666,245.17807140062135,1.0,,0.3
2021-08-17 04:00:00+00:00,6,259.9348922222224,3.806273672222221,-0.17148166281999994,256.30010021282015,1.0,,0.3
2021-08-17 04:15:00+00:00,6,660.9161466666671,4.368333495444448,0.04994291822,656.4978702530027,1.0,,0.3
2021-08-17 04:30:00+00:00,6,190.55048177777803,-0.5380593720333267,-0.07504413346077776,191.16358528327214,1.0,,0.3
2021-08-17 04:45:00+00:00,6,75.31738746666662,-67.03491899999997,0.0018365825350000016,142.3504698841316,1.0,,0.3
2021-08-17 05:00:00+00:00,6,66.24751919611107,-132.86156788888886,-0.04057766876111111,199.14966475376104,1.0,,0.3
2021-08-17 05:15:00+00:00,6,-152.9097700055555,-324.97965888888893,0.04261515875488893,172.02727372457855,1.0,,0.3
2021-08-17 05:30:00+00:00,6,-291.262661111111,-455.7345988888889,0.07118870935622222,164.40074906842167,1.0,,0.3
2021-08-17 05:45:00+00:00,6,-144.4847784444444,-396.62505222222234,0.08642299266333338,252.0538507851146,1.0,,0.3
2021-08-17 06:00:00+00:00,6,-149.72044288888912,-385.7780422222219,-0.017649711513333367,236.07524904484615,1.0,,0.3
2021-08-17 06:15:00+00:00,6,144.7905661111111,-485.36864333333347,0.06524401714444453,630.0939654273001,1.0,,0.3
2021-08-17 06:30:00+00:00,6,-504.1534244444443,-724.767714444443,-0.06475628058000009,220.6790462805787,1.0,,0.3
